price,rooms,halls,area,orientation,decoration,floor_level,total_floor,building_type,community,subdistrict
1840000.0,3.0,2.0,93.93,"东南,",精装,低,33.0,板楼,保利心语四期,珞狮南路 
1660000.0,3.0,2.0,127.71,"南,北,",精装,低,40.0,板楼,楚天都市沁园,黄家湖 
2100000.0,3.0,2.0,139.19,"南,",,中,18.0,板楼,楚天都市沁园,黄家湖 
1500000.0,3.0,2.0,87.55,"南,东,",,低,18.0,,保利心语三期,珞狮南路 
2100000.0,3.0,2.0,115.33,"南,北,",,高,18.0,,保利心语三期,珞狮南路 
1920000.0,3.0,2.0,105.37,"南,北,",,高,13.0,塔楼,狮城名居,街道口 
2190000.0,3.0,2.0,124.06,"南,",精装,中,33.0,板楼,东原乐见城二期,珞狮南路 
1630000.0,3.0,1.0,91.71,"南,",精装,高,35.0,,保利上城,白沙洲 
2100000.0,3.0,2.0,151.58,"南,",精装,中,11.0,板楼,半岛花园,珞狮南路 
2080000.0,3.0,2.0,107.52,"东南,",精装,低,33.0,板楼,保利心语四期,珞狮南路 
2150000.0,3.0,1.0,93.57,"南,",精装,中,16.0,板楼,长航蓝晶绿洲一二期,徐东 
1800000.0,3.0,2.0,107.51,"南,北,",精装,中,34.0,塔楼,佳兆业金域天下一期,白沙洲 
2890000.0,3.0,2.0,130.7,"南,",,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
1550000.0,3.0,1.0,96.43,"南,",,低,22.0,塔楼,明泽丽湾,珞狮南路 
1900000.0,3.0,2.0,95.3,"南,北,",毛坯,高,34.0,,保利上城,白沙洲 
1950000.0,3.0,2.0,138.78,"南,北,",简装,高,25.0,板楼,华大家园,珞狮南路 
1650000.0,3.0,2.0,120.61,"南,北,",精装,中,22.0,塔楼,明泽丽湾,珞狮南路 
1430000.0,3.0,2.0,102.85,"南,北,",毛坯,高,35.0,板楼,东原湖光里,黄家湖 
2050000.0,3.0,2.0,114.17,"南,北,",,中,32.0,板楼,世茂云锦樱海园,白沙洲 
1760000.0,3.0,2.0,127.63,"南,北,",简装,中,6.0,板楼,南湖山庄一期梅荷苑,珞狮南路 
1625000.0,4.0,2.0,142.87,"南,北,",简装,低,11.0,板楼,半岛花园,珞狮南路 
2100000.0,3.0,1.0,97.17,"南,北,",精装,低,34.0,板楼,保利中央公馆,新南湖 
1720000.0,3.0,2.0,91.15,"南,",精装,高,34.0,,保利心语十期,珞狮南路 
1980000.0,3.0,2.0,118.13,"南,",精装,低,30.0,,芷岸龙庭,珞狮南路 
2050000.0,3.0,2.0,114.75,"东南,",毛坯,高,6.0,板楼,九阳轩,团结大道 
1950000.0,3.0,2.0,138.78,"南,北,",简装,高,25.0,板楼,华大家园,珞狮南路 
2020000.0,4.0,2.0,148.98,"南,",精装,高,9.0,板楼,东湖花园一期,东湖东亭 
1620000.0,3.0,1.0,92.71,"西北,",毛坯,高,33.0,,诺展星座,团结大道 
2000000.0,4.0,2.0,150.25,"南,北,",精装,中,46.0,板楼,美好长江首玺,白沙洲 
1430000.0,3.0,2.0,102.85,"南,北,",毛坯,高,35.0,板楼,东原湖光里,黄家湖 
2050000.0,3.0,2.0,114.17,"南,北,",,中,32.0,板楼,世茂云锦樱海园,白沙洲 
2200000.0,3.0,2.0,85.7,"南,北,",精装,高,34.0,板楼,保利中央公馆,新南湖 
2390000.0,3.0,2.0,140.03,"南,北,",精装,低,23.0,板楼,爱家皇家公馆,团结大道 
1900000.0,3.0,2.0,95.3,"南,北,",毛坯,高,34.0,,保利上城,白沙洲 
2750000.0,3.0,1.0,101.56,"南,",简装,高,32.0,,领秀城,卓刀泉 
1625000.0,4.0,2.0,142.87,"南,北,",简装,低,11.0,板楼,半岛花园,珞狮南路 
1650000.0,3.0,2.0,120.61,"南,北,",精装,中,22.0,塔楼,明泽丽湾,珞狮南路 
2100000.0,3.0,1.0,97.17,"南,北,",精装,低,34.0,板楼,保利中央公馆,新南湖 
2290000.0,3.0,2.0,123.17,"南,",精装,中,32.0,板楼,泰然南湖玫瑰湾二期,珞狮南路 
2650000.0,3.0,2.0,88.24,"东,南,北,",精装,高,6.0,板楼,大华南湖公园世家二期,新南湖 
1900000.0,3.0,2.0,123.17,"东南,",精装,中,32.0,板楼,泰然南湖玫瑰湾二期,珞狮南路 
3080000.0,4.0,1.0,139.18,"东南,",精装,低,45.0,,福星惠誉东湖城二期,东湖东亭 
2490000.0,4.0,2.0,164.31,"南,",简装,高,19.0,板楼,铁路研究所,徐东 
2100000.0,4.0,2.0,96.96,"南,",精装,高,34.0,塔楼,保利中央公馆,新南湖 
2350000.0,3.0,2.0,119.79,"南,北,",精装,中,24.0,板楼,保利心语六期,珞狮南路 
1720000.0,2.0,2.0,101.11,"南,北,",简装,中,8.0,塔楼,欧洲花园,徐东 
1080000.0,2.0,1.0,67.63,"东南,",简装,中,18.0,板楼,华腾园,徐东 
4980000.0,3.0,1.0,143.15,"南,",,高,45.0,板楼,纯水岸东湖天屿一期,东湖东亭 
1360000.0,3.0,2.0,105.02,"南,北,",精装,低,12.0,塔楼,南湖狮山美庐,珞狮南路 
2700000.0,3.0,2.0,143.1,"南,北,",精装,中,12.0,板楼,新新花园,徐东 
1640000.0,3.0,2.0,122.8,"南,",,低,21.0,板楼,武汉区检察院德福苑,白沙洲 
2100000.0,3.0,2.0,144.28,"南,",,低,7.0,板楼,洪山工商局宿舍,街道口 
2300000.0,3.0,2.0,157.1,"南,北,",精装,低,28.0,塔楼,华电沙湖小区,徐东 
5100000.0,5.0,2.0,213.16,"东南,",毛坯,高,32.0,板楼,南湖半岛,卓刀泉 
2180000.0,3.0,2.0,134.39,"南,北,",简装,低,32.0,板楼,珞珈雅苑,珞狮南路 
1350000.0,3.0,2.0,114.41,"南,",简装,高,7.0,板楼,平安花园(武昌),徐东 
1395000.0,3.0,2.0,95.0,"南,",精装,高,33.0,板楼,美好长江首玺,白沙洲 
1520000.0,3.0,2.0,88.8,"南,",毛坯,高,34.0,板楼,杨春湖畔,青山 
5700000.0,4.0,2.0,162.54,"南,北,",简装,低,4.0,板楼,大华南湖公园世家二期,新南湖 
1240000.0,2.0,2.0,78.05,"东南,",精装,中,18.0,,东方雅园,青山 
2490000.0,4.0,2.0,121.29,"南,北,",精装,高,24.0,塔楼,保利心语七期,珞狮南路 
4250000.0,4.0,2.0,172.47,"南,东南,",精装,高,6.0,板楼,大华南湖公园世家一期,珞狮南路 
1620000.0,3.0,1.0,85.92,"南,",简装,低,34.0,塔楼,佳兆业金域天下三期,白沙洲 
1540000.0,3.0,2.0,94.6,"南,",精装,低,18.0,板楼,荷景苑,白沙洲 
1450000.0,2.0,2.0,89.04,"南,",简装,低,32.0,板楼,珞珈雅苑,珞狮南路 
1900000.0,3.0,2.0,112.15,"南,北,",毛坯,低,34.0,塔楼,清能清江锦城一期,白沙洲 
2250000.0,3.0,1.0,116.35,"南,北,",精装,高,34.0,,保利上城,白沙洲 
3000000.0,3.0,2.0,106.35,"南,",简装,高,40.0,,正堂山外山,徐东 
2340000.0,3.0,2.0,129.82,"南,",毛坯,中,34.0,塔楼,清能清江锦城一期,白沙洲 
1590000.0,2.0,2.0,101.08,"南,北,",精装,中,8.0,,欧洲花园,徐东 
1600000.0,3.0,2.0,122.94,"南,",,高,31.0,,徐东馨苑,徐东 
1500000.0,3.0,2.0,86.73,"南,",,中,32.0,板楼,复地悦城二期东区,白沙洲 
4150000.0,5.0,2.0,202.17,"南,北,",精装,,4.0,板楼,宝安江南村,新南湖 
5750000.0,4.0,2.0,260.94,"南,北,",精装,中,11.0,板楼,丽岛花园,珞狮南路 
1860000.0,3.0,2.0,95.39,"南,北,",精装,高,51.0,,保利城,团结大道 
1350000.0,3.0,2.0,106.19,"南,北,",精装,低,25.0,板楼,香水湾,白沙洲 
1450000.0,3.0,2.0,117.04,"东南,",简装,高,8.0,板楼,鹏程花园,徐东 
6500000.0,4.0,1.0,228.99,"南,北,",毛坯,低,20.0,板楼,东湖天下,东湖东亭 
2880000.0,4.0,2.0,118.5,"南,北,",精装,低,18.0,板楼,长航蓝晶绿洲一二期,徐东 
1610000.0,5.0,2.0,88.74,"南,",,高,11.0,板楼,东原湖光里,黄家湖 
1760000.0,2.0,2.0,83.77,"南,",简装,中,18.0,塔楼,宝安璞园一期,南湖沃尔玛 
1690000.0,3.0,1.0,87.04,"南,",,低,24.0,,保利心语七期,珞狮南路 
1650000.0,3.0,2.0,102.0,"西南,",精装,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
2800000.0,3.0,2.0,125.65,"东,东南,南,北,",,高,32.0,,保利心语八期,珞狮南路 
2600000.0,4.0,2.0,154.99,"南,",简装,高,30.0,塔楼,阳光美墅,卓刀泉 
1630000.0,3.0,2.0,94.09,"南,北,",精装,低,18.0,,保利心语九期,珞狮南路 
1755000.0,3.0,2.0,102.22,"南,北,",毛坯,中,33.0,,金地西岸故事,珞狮南路 
3550000.0,4.0,2.0,166.38,"南,西,",,低,8.0,塔楼,尚文创业城,虎泉杨家湾 
1870000.0,3.0,2.0,108.37,"南,北,",毛坯,中,34.0,,保利上城,白沙洲 
1870000.0,3.0,2.0,98.43,"南,",毛坯,中,34.0,,保利上城,白沙洲 
1360000.0,3.0,2.0,83.25,"南,",简装,高,27.0,板楼,东原湖光里,黄家湖 
2180000.0,3.0,2.0,134.39,"南,北,",简装,低,32.0,板楼,珞珈雅苑,珞狮南路 
1650000.0,3.0,2.0,102.0,"西南,",精装,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
4150000.0,5.0,2.0,202.17,"南,北,",精装,,4.0,板楼,宝安江南村,新南湖 
2250000.0,3.0,2.0,114.94,"南,",毛坯,中,34.0,塔楼,喜瑞都,白沙洲 
2000000.0,3.0,2.0,96.41,"南,",精装,高,44.0,板楼,保利新武昌K4地块,白沙洲 
1900000.0,3.0,2.0,117.52,"南,",毛坯,高,31.0,板楼,菁英城二期,白沙洲 
2590000.0,4.0,2.0,165.81,"南,",精装,低,18.0,板楼,华大家园,珞狮南路 
2140000.0,3.0,1.0,100.37,"东南,",精装,中,7.0,,博文花园,街道口 
1300000.0,3.0,1.0,121.63,"南,",毛坯,低,32.0,板楼,毛坦港湾A区,白沙洲 
4560000.0,5.0,2.0,222.31,"东南,南,",简装,高,32.0,板楼,鸿源国际公馆,徐东 
2230000.0,5.0,1.0,150.89,"南,北,",简装,高,6.0,板楼,卓刀泉中学宿舍楼,虎泉杨家湾 
3780000.0,3.0,2.0,119.76,"南,",简装,中,45.0,板楼,纯水岸东湖天屿一期,东湖东亭 
2980000.0,3.0,2.0,126.28,"南,北,",,中,11.0,板楼,美林青城,杨园 
1820000.0,3.0,2.0,109.81,"南,",毛坯,高,34.0,板楼,佳兆业金域天下一期,白沙洲 
2160000.0,3.0,2.0,99.67,"南,",简装,中,31.0,,领秀城,卓刀泉 
2150000.0,3.0,2.0,94.78,"南,",毛坯,高,29.0,,保利城三期,团结大道 
1150000.0,2.0,1.0,86.13,"南,",毛坯,中,11.0,,富强万象新城,白沙洲 
1300000.0,3.0,1.0,96.15,"东南,",精装,低,28.0,板楼,万科金色城市23地块,白沙洲 
2280000.0,3.0,2.0,129.61,"东南,",精装,高,28.0,板楼,万科金色城市17地块,白沙洲 
2190000.0,3.0,2.0,97.42,"南,",精装,高,34.0,塔楼,保利中央公馆,新南湖 
2680000.0,3.0,2.0,108.7,"南,北,",精装,中,6.0,板楼,虹顶家园,老南湖 
2000000.0,3.0,2.0,98.4,"东南,",毛坯,高,33.0,板楼,华腾园,徐东 
2005000.0,3.0,1.0,123.41,"南,北,",精装,中,34.0,板楼,世茂云锦玉海园,白沙洲 
2550000.0,3.0,2.0,119.2,"南,",,中,30.0,,颐桂苑,团结大道 
2200000.0,3.0,2.0,111.63,"南,北,",毛坯,低,34.0,,保利上城,白沙洲 
1150000.0,2.0,1.0,86.13,"南,",毛坯,中,11.0,,富强万象新城,白沙洲 
4500000.0,3.0,2.0,138.82,"北,南,",毛坯,低,6.0,板楼,金地格林小城美茵区,新南湖 
2680000.0,3.0,2.0,108.7,"南,北,",精装,中,6.0,板楼,虹顶家园,老南湖 
2650000.0,5.0,2.0,162.6,"南,北,",精装,中,10.0,板楼,新世纪花园A区,徐东 
2280000.0,3.0,2.0,129.61,"东南,",精装,高,28.0,板楼,万科金色城市17地块,白沙洲 
2220000.0,3.0,2.0,138.66,"南,北,",毛坯,高,18.0,塔楼,华大家园,珞狮南路 
1100000.0,3.0,1.0,91.68,"东南,",,中,34.0,板楼,爱家名校华城,白沙洲 
4800000.0,5.0,2.0,200.59,"东,南,北,",精装,高,31.0,板楼,揽胜公园,珞狮南路 
2870000.0,4.0,2.0,158.04,"南,",简装,低,24.0,,爱家国际华城,团结大道 
1340000.0,3.0,1.0,87.6,"南,",毛坯,高,40.0,,保利上城,白沙洲 
2750000.0,4.0,2.0,147.84,"南,北,",简装,中,25.0,板楼,武铁佳苑,徐东 
2250000.0,4.0,2.0,155.82,"北,南,",简装,高,6.0,板楼,圆梦美丽家园,街道口 
1700000.0,3.0,2.0,127.36,"北,南,",简装,中,7.0,板楼,泰格生态公寓,街道口 
1680000.0,3.0,2.0,134.23,"南,北,",,高,32.0,板楼,楚天都市沁园,黄家湖 
2220000.0,3.0,2.0,132.28,"南,",,低,11.0,板楼,武汉纺织大学教工宿舍,东湖东亭 
1700000.0,3.0,2.0,133.98,"东,东南,",,高,32.0,板楼,楚天都市沁园,黄家湖 
10800000.0,4.0,2.0,230.55,"南,",毛坯,高,31.0,板楼,纯水岸东湖天屿一期,东湖东亭 
1700000.0,3.0,2.0,88.0,"南,北,",精装,中,33.0,板楼,保利心语六期,珞狮南路 
2320000.0,3.0,2.0,129.82,"南,",精装,高,34.0,塔楼,清能清江锦城一期,白沙洲 
1320000.0,3.0,2.0,107.29,"南,",精装,高,6.0,板楼,新鑫佳苑,白沙洲 
3300000.0,4.0,2.0,123.89,"南,北,",简装,中,34.0,板楼,保利拉菲,卓刀泉 
2015000.0,3.0,1.0,135.79,"南,北,",精装,低,18.0,塔楼,南湖景苑,街道口 
2860000.0,3.0,2.0,148.83,"东南,",简装,中,7.0,,徐东嘉园,徐东 
1450000.0,3.0,2.0,106.38,"南,北,",简装,低,8.0,塔楼,徐东四期公寓,徐东 
1840000.0,3.0,2.0,118.13,"南,北,",简装,低,30.0,,芷岸龙庭,珞狮南路 
1590000.0,3.0,2.0,104.66,"南,北,",精装,高,34.0,板楼,东原乐见城三期,珞狮南路 
1830000.0,3.0,2.0,118.42,"南,",精装,低,29.0,板楼,万科金色城市K3地块,白沙洲 
2580000.0,3.0,2.0,128.31,"东南,",,高,18.0,板楼,武铁佳苑,徐东 
1740000.0,3.0,1.0,117.03,"南,北,",,高,34.0,塔楼,世茂云锦玉海园,白沙洲 
9000000.0,4.0,2.0,247.89,"西南,西,南,西北,",毛坯,高,45.0,板楼,纯水岸东湖天屿二期,东湖东亭 
1900000.0,3.0,2.0,88.85,"南,北,",精装,高,34.0,塔楼,保利中央公馆,新南湖 
2100000.0,3.0,2.0,138.0,"南,北,",精装,低,18.0,板楼,华大家园,珞狮南路 
2450000.0,3.0,2.0,147.5,"东南,",简装,中,7.0,板楼,华电沙湖小区,徐东 
3690000.0,4.0,2.0,153.24,"南,北,",毛坯,中,15.0,塔楼,东湖公馆,街道口 
2080000.0,4.0,2.0,130.34,"南,",精装,中,11.0,板楼,新城阅璟台,白沙洲 
2860000.0,3.0,2.0,148.83,"东南,",简装,中,7.0,,徐东嘉园,徐东 
1460000.0,3.0,1.0,89.52,"南,北,",精装,高,11.0,板楼,青菱城市花园二期,白沙洲 
2600000.0,3.0,2.0,137.16,"北,南,",毛坯,中,11.0,塔楼,华大家园,珞狮南路 
3050000.0,4.0,2.0,139.46,"南,北,",,高,11.0,,芷岸龙庭,珞狮南路 
2010000.0,3.0,2.0,101.57,"南,",精装,高,34.0,板楼,保利公园九里,老南湖 
1980000.0,3.0,2.0,138.14,"南,北,",毛坯,低,30.0,,芷岸龙庭,珞狮南路 
1620000.0,3.0,2.0,111.9,"南,北,",毛坯,高,33.0,,东原乐见城一期,珞狮南路 
2800000.0,4.0,2.0,129.19,"南,北,",精装,低,47.0,,福星惠誉东湖城二期,东湖东亭 
2190000.0,3.0,2.0,93.24,"南,",精装,高,31.0,板楼,揽胜公园,珞狮南路 
2015000.0,3.0,1.0,135.79,"南,北,",精装,低,18.0,塔楼,南湖景苑,街道口 
2320000.0,3.0,2.0,129.82,"南,",精装,高,34.0,塔楼,清能清江锦城一期,白沙洲 
2030000.0,3.0,2.0,138.45,"南,北,",精装,低,18.0,,芷岸龙庭,珞狮南路 
1340000.0,3.0,1.0,86.44,"南,北,",毛坯,中,34.0,,保利上城,白沙洲 
7480000.0,4.0,2.0,195.71,"南,北,",毛坯,中,26.0,板楼,纯水岸东湖三期,东湖东亭 
3300000.0,4.0,2.0,123.89,"南,北,",简装,中,34.0,板楼,保利拉菲,卓刀泉 
1320000.0,3.0,2.0,107.29,"南,",精装,高,6.0,板楼,新鑫佳苑,白沙洲 
1450000.0,3.0,2.0,106.38,"南,北,",简装,低,8.0,塔楼,徐东四期公寓,徐东 
1680000.0,3.0,1.0,91.55,"南,北,",,低,31.0,,金地西岸故事,珞狮南路 
3850000.0,4.0,2.0,191.9,"南,北,",精装,高,11.0,,名都花园,卓刀泉 
1450000.0,3.0,1.0,104.96,"南,北,",,中,24.0,板楼,万科金色城市17地块,白沙洲 
1760000.0,3.0,2.0,133.98,"南,北,东,",,低,29.0,板楼,楚天都市沁园,黄家湖 
2750000.0,4.0,2.0,147.84,"南,北,",简装,中,25.0,板楼,武铁佳苑,徐东 
1830000.0,3.0,2.0,122.23,"南,北,",精装,中,6.0,板楼,半岛花园,珞狮南路 
2600000.0,3.0,2.0,137.16,"北,南,",毛坯,中,11.0,塔楼,华大家园,珞狮南路 
3050000.0,4.0,2.0,139.46,"南,北,",,高,11.0,,芷岸龙庭,珞狮南路 
1740000.0,3.0,1.0,117.03,"南,北,",,高,34.0,塔楼,世茂云锦玉海园,白沙洲 
2580000.0,3.0,2.0,128.31,"东南,",,高,18.0,板楼,武铁佳苑,徐东 
2190000.0,3.0,2.0,93.24,"南,",精装,高,31.0,板楼,揽胜公园,珞狮南路 
2080000.0,4.0,2.0,130.34,"南,",精装,中,11.0,板楼,新城阅璟台,白沙洲 
1570000.0,3.0,2.0,105.94,"南,北,",,高,34.0,板楼,东原乐见城三期,珞狮南路 
1460000.0,3.0,1.0,89.52,"南,北,",精装,高,11.0,板楼,青菱城市花园二期,白沙洲 
1980000.0,3.0,2.0,138.14,"南,北,",毛坯,低,30.0,,芷岸龙庭,珞狮南路 
2030000.0,3.0,2.0,93.24,"南,",精装,低,31.0,板楼,揽胜公园,珞狮南路 
2860000.0,4.0,2.0,168.36,"南,北,",简装,中,18.0,塔楼,学雅芳邻,卓刀泉 
1560000.0,3.0,2.0,104.59,"南,北,",,低,32.0,板楼,花样年锦绣城A区,白沙洲 
1280000.0,3.0,2.0,93.98,"南,北,",毛坯,高,18.0,板楼,东原湖光里,黄家湖 
1230000.0,3.0,1.0,79.52,"南,",简装,低,18.0,板楼,华腾园,徐东 
1750000.0,3.0,2.0,73.55,"南,北,",精装,高,12.0,板楼,新世纪花园A区,徐东 
1450000.0,3.0,1.0,81.82,"南,",毛坯,中,34.0,,保利上城,白沙洲 
2700000.0,4.0,2.0,157.33,"南,北,",精装,低,8.0,板楼,融科花满庭,白沙洲 
1880000.0,3.0,2.0,111.4,"南,",简装,高,34.0,塔楼,清能清江锦城一期,白沙洲 
1340000.0,3.0,1.0,86.44,"南,北,",毛坯,中,34.0,,保利上城,白沙洲 
2030000.0,3.0,2.0,138.45,"南,北,",精装,低,18.0,,芷岸龙庭,珞狮南路 
1760000.0,3.0,2.0,133.98,"南,北,东,",,低,29.0,板楼,楚天都市沁园,黄家湖 
1900000.0,3.0,2.0,130.28,"南,北,",简装,中,18.0,塔楼,宝安中海,老南湖 
2010000.0,3.0,2.0,101.57,"南,",精装,高,34.0,板楼,保利公园九里,老南湖 
2230000.0,3.0,2.0,114.29,"西,",精装,低,47.0,,福星惠誉东湖城二期,东湖东亭 
9550000.0,5.0,2.0,352.23,"南,",毛坯,低,50.0,板楼,纯水岸东湖天屿二期,东湖东亭 
1850000.0,3.0,2.0,104.22,"南,",毛坯,高,32.0,板楼,诺展星座,团结大道 
6220000.0,3.0,2.0,161.7,"南,北,",,中,39.0,板楼,纯水岸东湖天屿二期,东湖东亭 
2350000.0,3.0,2.0,126.85,"北,南,",精装,低,31.0,板楼,珞珈雅苑,珞狮南路 
1900000.0,3.0,2.0,88.85,"南,北,",精装,高,34.0,塔楼,保利中央公馆,新南湖 
1100000.0,3.0,1.0,91.68,"东南,",,中,34.0,板楼,爱家名校华城,白沙洲 
2220000.0,3.0,2.0,138.66,"南,北,",毛坯,高,18.0,塔楼,华大家园,珞狮南路 
2030000.0,3.0,2.0,107.9,"南,",,高,48.0,板楼,揽胜公园,珞狮南路 
15000000.0,5.0,2.0,352.22,"南,北,",毛坯,中,50.0,板楼,纯水岸东湖天屿二期,东湖东亭 
1680000.0,3.0,2.0,134.23,"南,北,",,高,32.0,板楼,楚天都市沁园,黄家湖 
2220000.0,3.0,2.0,132.28,"南,",,低,11.0,板楼,武汉纺织大学教工宿舍,东湖东亭 
2350000.0,3.0,1.0,91.29,"南,东,",,中,18.0,板楼,大华南湖公园世家三期,新南湖 
1700000.0,3.0,2.0,133.98,"东,东南,",,高,32.0,板楼,楚天都市沁园,黄家湖 
1930000.0,3.0,2.0,115.21,"南,北,",毛坯,低,34.0,板楼,清能清江锦城三期,白沙洲 
2200000.0,4.0,2.0,139.44,"东,南,北,",毛坯,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
1750000.0,3.0,2.0,73.55,"南,北,",精装,高,12.0,板楼,新世纪花园A区,徐东 
2900000.0,4.0,2.0,141.59,"东南,",简装,高,27.0,板楼,泰然南湖玫瑰湾一期,珞狮南路 
6000000.0,3.0,2.0,168.96,"南,",精装,高,20.0,塔楼,东湖天下,东湖东亭 
2400000.0,3.0,1.0,95.81,"南,北,",简装,中,28.0,板楼,长航蓝晶绿洲一二期,徐东 
2700000.0,4.0,2.0,139.44,"南,东,北,",精装,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
1830000.0,3.0,2.0,122.23,"南,北,",精装,中,6.0,板楼,半岛花园,珞狮南路 
1750000.0,3.0,2.0,88.48,"南,",精装,低,11.0,板楼,保利心语三期,珞狮南路 
2000000.0,3.0,2.0,103.98,"南,北,",简装,中,31.0,板楼,揽胜公园,珞狮南路 
1950000.0,3.0,2.0,107.9,"南,北,",,低,48.0,板楼,揽胜公园,珞狮南路 
1560000.0,3.0,2.0,104.59,"南,北,",,低,32.0,板楼,花样年锦绣城A区,白沙洲 
1280000.0,3.0,2.0,93.98,"南,北,",毛坯,高,18.0,板楼,东原湖光里,黄家湖 
1700000.0,3.0,2.0,88.0,"南,北,",精装,中,33.0,板楼,保利心语六期,珞狮南路 
1790000.0,3.0,2.0,86.89,"南,",毛坯,高,24.0,塔楼,保利心语七期,珞狮南路 
10800000.0,4.0,2.0,230.55,"南,",毛坯,高,31.0,板楼,纯水岸东湖天屿一期,东湖东亭 
3250000.0,4.0,2.0,139.76,"南,北,",,中,48.0,,揽胜公园,珞狮南路 
1590000.0,3.0,2.0,104.66,"南,北,",精装,高,34.0,板楼,东原乐见城三期,珞狮南路 
2700000.0,3.0,2.0,145.8,"南,北,",,高,27.0,板楼,花畔里,团结大道 
1480000.0,3.0,2.0,87.35,"东南,",精装,高,34.0,板楼,复地悦城一期西区,白沙洲 
1150000.0,3.0,2.0,89.6,"南,",,中,11.0,板楼,青菱城市花园一期,白沙洲 
1880000.0,3.0,2.0,111.4,"南,",简装,高,34.0,塔楼,清能清江锦城一期,白沙洲 
1650000.0,3.0,2.0,104.59,"西南,",,高,32.0,板楼,花样年锦绣城A区,白沙洲 
1680000.0,3.0,2.0,92.85,"北,南,",精装,低,34.0,,保利上城,白沙洲 
1550000.0,3.0,2.0,115.07,"南,北,",精装,高,31.0,塔楼,彩虹郡,黄家湖 
1120000.0,3.0,2.0,87.16,"南,北,",精装,高,18.0,,东方雅园,青山 
1700000.0,3.0,2.0,100.97,"南,",毛坯,低,34.0,塔楼,喜瑞都,白沙洲 
1550000.0,2.0,2.0,89.51,"南,",简装,低,8.0,板楼,马房山教师小区,街道口 
1680000.0,3.0,2.0,90.04,"南,",简装,高,25.0,板楼,佳兆业金域天下二期,白沙洲 
950000.0,3.0,2.0,89.9,"南,",毛坯,低,26.0,板楼,爱家名校华城,白沙洲 
2700000.0,4.0,2.0,157.33,"南,北,",精装,低,8.0,板楼,融科花满庭,白沙洲 
2400000.0,3.0,2.0,131.61,"南,北,",简装,中,6.0,板楼,湖北省电力试验研究院宿舍,东湖东亭 
2230000.0,3.0,2.0,126.16,"南,北,",毛坯,低,18.0,板楼,武铁佳苑,徐东 
1970000.0,3.0,2.0,131.21,"南,",,中,14.0,板楼,鹏程花园,徐东 
1860000.0,2.0,1.0,87.51,"南,",精装,中,34.0,板楼,保利拉菲,卓刀泉 
1900000.0,3.0,2.0,146.37,"南,北,",精装,中,8.0,板楼,柴林花园,青山 
1320000.0,3.0,2.0,105.08,"南,北,",,高,34.0,,鄂旅投书院世家,白沙洲 
1530000.0,3.0,2.0,125.82,"南,",精装,中,7.0,,钢洲花园,青山 
1780000.0,3.0,2.0,146.37,"南,北,",精装,中,8.0,板楼,柴林花园,青山 
1840000.0,3.0,2.0,118.13,"南,北,",简装,低,30.0,,芷岸龙庭,珞狮南路 
1850000.0,3.0,2.0,113.67,"南,北,",简装,中,33.0,板楼,瑞湖天地,珞狮南路 
1550000.0,2.0,2.0,75.06,"南,",简装,低,40.0,,正堂山外山,徐东 
5180000.0,5.0,2.0,201.82,"南,北,",,低,11.0,板楼,城投瀚城,卓刀泉 
1450000.0,3.0,1.0,81.82,"南,",毛坯,中,34.0,,保利上城,白沙洲 
1230000.0,3.0,1.0,79.52,"南,",简装,低,18.0,板楼,华腾园,徐东 
3650000.0,4.0,2.0,143.32,"南,北,",毛坯,高,29.0,板楼,长航蓝晶绿洲一二期,徐东 
1200000.0,3.0,2.0,92.68,"东,",,低,34.0,板楼,花样年锦绣城B区,白沙洲 
1280000.0,2.0,1.0,55.23,"南,",,高,18.0,板楼,绿汀雅境,卓刀泉 
1650000.0,3.0,1.0,102.34,"东南,",,高,30.0,板楼,华腾园,徐东 
1850000.0,3.0,2.0,125.52,"南,北,",,低,11.0,板楼,澜花语岸,珞狮南路 
1900000.0,3.0,2.0,96.49,"南,",简装,低,24.0,,保利心语四期,珞狮南路 
1010000.0,3.0,2.0,69.5,"南,北,",精装,高,8.0,板楼,荣泰小区,中南丁字桥 
950000.0,3.0,2.0,89.9,"南,",毛坯,低,26.0,板楼,爱家名校华城,白沙洲 
2860000.0,3.0,1.0,138.79,"南,北,",精装,中,32.0,板楼,泰然南湖玫瑰湾二期,珞狮南路 
2590000.0,3.0,2.0,118.97,"南,北,",毛坯,中,23.0,,颐桂苑,团结大道 
2190000.0,3.0,2.0,147.33,"西南,",精装,低,14.0,板楼,鹏程花园,徐东 
2120000.0,3.0,2.0,134.01,"南,北,",毛坯,高,30.0,板楼,珞珈雅苑,珞狮南路 
4300000.0,4.0,2.0,153.97,"南,北,",精装,低,22.0,板楼,大华南湖公园世家三期,新南湖 
1280000.0,2.0,1.0,55.23,"南,",,高,18.0,板楼,绿汀雅境,卓刀泉 
3650000.0,4.0,2.0,143.32,"南,北,",毛坯,高,29.0,板楼,长航蓝晶绿洲一二期,徐东 
1550000.0,3.0,2.0,115.07,"南,北,",精装,高,31.0,塔楼,彩虹郡,黄家湖 
